ChEMBL_ID,SMILES
CHEMBL1200981,Cl.COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO
CHEMBL1200982,[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O
CHEMBL1200984,CCOC(=O)C1=C(COCCN)NC(=C(C1c2ccccc2Cl)C(=O)OC)C.OC(=O)\C=C/C(=O)O
CHEMBL1200986,CCCCCCCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3
CHEMBL1200987,CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O.CS(=O)(=O)O
CHEMBL1200988,[Br-].CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3ccccc13
CHEMBL1200989,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
CHEMBL1200991,[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4CCCc4c3)c5ccccc5)C(=O)N2[C@H]1C(=O)[O-]
CHEMBL1200993,[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC
CHEMBL1201000,[Na+].[O-][N+](=O)c1oc(\C=N\N2CC(=O)[N-]C2=O)cc1
CHEMBL1201001,Cl.CN(CCCl)CCCl
CHEMBL1201002,Cl.CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12
CHEMBL1201003,Br.CN1CCC[C@@H]1Cc2c[nH]c3ccc(CCS(=O)(=O)c4ccccc4)cc23
CHEMBL1201005,[Na+].[Na+].O[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])CSc3nnnn3CS(=O)(=O)[O-])c4ccccc4
CHEMBL1201006,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.OC(=O)\C=C/C(=O)O
CHEMBL1201010,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C
CHEMBL1201011,Cl.CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O
CHEMBL1201012,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
CHEMBL1201013,[Na+].[Na+].Oc1ccc(cc1C(=O)[O-])\N=N\c2ccc(O)c(c2)C(=O)[O-]
CHEMBL1201014,[Na+].[Na+].C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-]
CHEMBL1201015,[Al+3].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-]
CHEMBL1201016,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c3csc(N)n3)C2=O)C(=O)OC(C)OC(=O)OC(C)C
CHEMBL1201018,O.N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)Cl)c3ccccc3
CHEMBL1201019,[Na+].CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(=O)[O-])\c3csc(N)n3
CHEMBL1201020,CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C.OP(=O)(O)O
CHEMBL1201022,Cl.Nc1ccc(\N=N\c2ccccc2)c(N)n1
CHEMBL1201023,Cl.CN(C)CCOC(c1ccccc1)c2ccccc2C
CHEMBL1201026,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.OS(=O)(=O)O
CHEMBL1201027,[Br-].C[N+]1(C)CCC(C1)OC(=O)C(O)(C2CCCC2)c3ccccc3
CHEMBL1201032,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.OC(=O)c4ccccc4
CHEMBL1201033,[Na+].CN(C)\C=N\c1c(I)cc(I)c(CCC(=O)[O-])c1I
CHEMBL1201035,Cl.OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4
CHEMBL1201037,O.Cl.NCCCC(N)(C(F)F)C(=O)O
CHEMBL1201038,CCCCCCc1ccc(O)cc1O.Nc2c3ccccc3nc4ccccc24
CHEMBL1201039,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc3ccccc3)NS2(=O)=O
CHEMBL1201041,[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c4ccccc4)C(=O)N2[C@H]1C(=O)[O-]
CHEMBL1201042,[Na+].[Na+].CC(O)(P(=O)(O)[O-])P(=O)(O)[O-]
CHEMBL1201043,[Na+].CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(=O)[O-]
CHEMBL1201044,Cl.Cc1ccccc1N2CCN(CCc3nnc4CCCCn34)CC2
CHEMBL1201045,O.[Na+].CC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I
CHEMBL1201046,NCc1ccccc1CC(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4CC(=O)O
CHEMBL1201047,Cl.CCOC(=O)C1(CCN(CCc2ccc(N)cc2)CC1)c3ccccc3
CHEMBL1201048,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C
CHEMBL1201049,O[N+](=O)[O-].Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1
CHEMBL1201050,[K+].CC1=CC=CN2C(=O)C(=CN=C12)c3nnn[n-]3
CHEMBL1201051,Cl.CN\C(=N/CCSCc1nc[nH]c1C)\NC#N
CHEMBL1201052,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S+](C)[O-].OS(=O)(=O)c5ccccc5
CHEMBL1201054,C[75Se]CC[C@H](N)C(=O)O
CHEMBL1201056,CCN1C=CC(=NC1=O)NS(=O)(=O)c2ccc(N)cc2
CHEMBL1201057,[Na+].CC1(C)C[C@@H]1C(=O)N\C(=C/CCCCSC[C@H](N)C(=O)O)\C(=O)[O-]
CHEMBL1201058,[K+].CC(=O)[O-]
CHEMBL1201059,Cl.CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1
CHEMBL1201060,Cl.CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24
CHEMBL1201061,Cl.CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1
CHEMBL1201063,Cl.CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2
CHEMBL1201064,C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(=O)C)(C(=O)C)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14
CHEMBL1201065,[Na+].CCCC(C)C1(CC=C)C(=O)NC(=NC1=O)[S-]
CHEMBL1201066,Cl.COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2
CHEMBL1201067,CC(O)C(=O)O.OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4
CHEMBL1201068,Cl.CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1
CHEMBL1201071,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)cccc4[C@@]3(C)O.OP(=O)(O)O
CHEMBL1201073,OC(=O)[C@H](S)[C@H](S)C(=O)O
CHEMBL1201075,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I
CHEMBL1201080,Cl.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
CHEMBL1201081,[Na+].C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)[O-])[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14
CHEMBL1201082,Cl.CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2
CHEMBL1201083,[Na+].[123I-]
CHEMBL1201084,[Na+].[131I-]
CHEMBL1201087,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(CC=C)C1
CHEMBL1201089,CN(C)CCOC(c1ccccc1)c2ccccc2.OC(=O)CC(O)(CC(=O)O)C(=O)O
CHEMBL1201093,Cl.COC(=O)CCC(=O)CN
CHEMBL1201096,[81Kr]
CHEMBL1201098,[Na+].[Na+].CO[C@]1(NC(=O)C2SC(=C(C(=O)N)C(=O)[O-])S2)[C@H]3SCC(=C(N3C1=O)C(=O)[O-])CSc4nnnn4C
CHEMBL1201099,O.COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C.OP(=O)(O)O
CHEMBL1201101,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCC5CCCC5
CHEMBL1201102,Cl.CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F
CHEMBL1201103,Cl.COc1ccc(OC)c(c1)C(O)C(C)N
CHEMBL1201104,OC(=O)CNC(=O)c1ccccc1.C2N3CN4CN(CN2C4)C3
CHEMBL1201108,Cl.Cc1nc2c(CCN(C(=O)c3ccc(NC(=O)c4ccccc4c5ccccc5)cc3)c6ccccc26)[nH]1
CHEMBL1201109,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
CHEMBL1201110,Cl.CC(C)[C@H](N)C(=O)OCCOCn1cnc2C(=O)N=C(N)Nc12
CHEMBL1201112,COc1nc(N)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O
CHEMBL1201115,Cl.COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
CHEMBL1201116,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@H](NC3(C)C)c4ccccc4)C(=O)N2[C@H]1C(=O)O
CHEMBL1201117,COc1ccccc1OCC(O)COC(=O)N
CHEMBL1201118,[Na+].CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)[O-])CSc3nnnn3C
CHEMBL1201119,[Na+].N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]
CHEMBL1201120,Cl.CCC(=O)N(c1ccccc1)C2(CCN(CCC(=O)OC)CC2)C(=O)OC
CHEMBL1201121,[K+].CC1(C)S[C@@H]2[C@H](N3C(=O)[C@H](NC3(C)C)c4ccccc4)C(=O)N2[C@H]1C(=O)[O-]
CHEMBL1201124,NC(CO)(CO)CO.OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3
CHEMBL1201125,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC(=O)c1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I
CHEMBL1201127,CCO.CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@H]3OCC[C@@H]23)S(=O)(=O)c4ccc(N)cc4
CHEMBL1201129,NC1=NC(=O)N(C=N1)[C@H]2C[C@H](O)[C@@H](CO)O2
CHEMBL1201130,[Cl-].C[N+](C)(C)CC(=O)O
CHEMBL1201131,CCCCOCCOCCOCc1cc2OCOc2cc1CCC
CHEMBL1201132,Cl.O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC6CCC6)c45
CHEMBL1201134,CCCCC(F)(F)[C@@]1(O)CC[C@@H]2[C@@H](CCCCCCC(=O)O)C(=O)C[C@H]2O1
CHEMBL1201138,[Ca+2].Nc1nc(O)c2N(C=O)C(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])CNc2n1
CHEMBL1201139,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)C
CHEMBL1201141,CC(C)Cc1ccc(cc1)C(C)C(=O)O.NCCCC[C@H](N)C(=O)O
CHEMBL1201142,CS(=O)(=O)O.C#CCN[C@@H]1CCc2ccccc12
CHEMBL1201146,CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C
CHEMBL1201147,CCCCC(CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N
CHEMBL1201148,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO
CHEMBL1201149,Cl.Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36O
CHEMBL1201150,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.OC(=O)CCC(=O)O
CHEMBL1201151,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1
CHEMBL1201152,Cl.Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=C)CC[C@@]36O
CHEMBL1201153,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O
CHEMBL1201154,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1.OS(=O)(=O)CCS(=O)(=O)O
CHEMBL1201155,CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24.OC(=O)CCC(=O)O
CHEMBL1201156,Cl.CNCCC=C1c2ccccc2CCc3ccccc13
CHEMBL1201159,Cl.CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3
CHEMBL1201161,CC(=O)O.NCc1ccc(cc1)S(=O)(=O)N
CHEMBL1201162,Cl.CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N
CHEMBL1201163,CCC(=O)N(c1ccccc1)C2(COC)CCN(CCc3cccs3)CC2.OC(=O)CC(O)(CC(=O)O)C(=O)O
CHEMBL1201165,C[C@]12CC[C@H]3[C@@H](CCc4cc(OC5CCCC5)ccc34)[C@@H]1CC[C@@]2(O)C#C
CHEMBL1201167,COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23.OP(=O)(O)O
CHEMBL1201168,Cc1onc(c1)C(=O)NNCc2ccccc2
CHEMBL1201170,[Li+].[Li+].[Li+].OC(CC(=O)[O-])(CC(=O)[O-])C(=O)[O-]
CHEMBL1201171,Cl.CCCCOc1ccc(OCCCN2CCOCC2)cc1
CHEMBL1201172,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CC(=O)NCc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I
CHEMBL1201173,C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(=O)C)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)CCC(=O)C=C14
CHEMBL1201174,O.N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc3cc(F)c(F)cc3F.OP(=O)(O)O
CHEMBL1201177,Cl.CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12
CHEMBL1201178,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN.CS(=O)(=O)O.CS(=O)(=O)O
CHEMBL1201179,O.Cc1ccc(cc1)S(=O)(=O)O.Cc2ccc(cc2)S(=O)(=O)O.CS(=O)(=O)CCNCc3oc(cc3)c4ccc5ncnc(Nc6ccc(OCc7cccc(F)c7)c(Cl)c6)c5c4
CHEMBL1201180,OCCN1CCCC1.OC(=O)Cc2ccccc2Nc3c(Cl)cccc3Cl
CHEMBL1201182,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO
CHEMBL1201187,CC(C)c1nnc(C)n1[C@@H]2C[C@H]3CC[C@@H](C2)N3CC[C@H](NC(=O)C4CCC(F)(F)CC4)c5ccccc5
CHEMBL1201189,[13NH3]
CHEMBL1201190,Cl.Cl.OC(=O)COCCN1CCN(CC1)[C@H](c2ccccc2)c3ccc(Cl)cc3
CHEMBL1201191,OC(=O)COCCN1CCN(CC1)[C@H](c2ccccc2)c3ccc(Cl)cc3
CHEMBL1201192,NC(=O)C[S@@+]([O-])C(c1ccccc1)c2ccccc2
CHEMBL1201193,CCCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C
CHEMBL1201195,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C
CHEMBL1201196,Clc1ccc(C(Cn2ccnc2)OCc3csc4c(Cl)cccc34)c(Cl)c1
CHEMBL1201197,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(C[C@H]12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F
CHEMBL1201198,CC1=CC=CN2C(=O)C(=CN=C12)c3nnn[nH]3
CHEMBL1201201,CN[C@@H](C)Cc1ccccc1
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4
CHEMBL1201204,Cc1cc(O)c(cn1)C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4C)c5ccc(O)cc5
CHEMBL1201206,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)N5CC[N+](C)(C)CC5)[C@@]2(C)C[C@@H]1N6CC[N+](C)(C)CC6
CHEMBL1201207,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
CHEMBL1201208,CC1NCCOC1c2ccccc2
CHEMBL1201210,CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1
CHEMBL1201212,COc1ccc(OC)c(c1)C(O)CNC(=O)CN
CHEMBL1201213,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
CHEMBL1201216,Cc1ccccc1N2CCN(CCc3nnc4CCCCn34)CC2
CHEMBL1201217,CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2
CHEMBL1201218,Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](OC=O)c4ccccc4)C3=O)C(=O)O
CHEMBL1201219,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)[N+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1N6CCCCC6
CHEMBL1201220,CC(=O)Nc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I
CHEMBL1201222,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN
CHEMBL1201224,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C)\c4csc(N)n4
CHEMBL1201225,II
CHEMBL1201227,OC(CCN1CCCCC1)(C2CCCC2)c3ccccc3
CHEMBL1201229,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C)C(=O)Oc2cccc(c2)[N+](C)(C)C
CHEMBL1201231,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
CHEMBL1201232,CC(C)[N+](C)(CCC(C(=O)N)(c1ccccc1)c2ccccc2)C(C)C
CHEMBL1201233,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1
CHEMBL1201234,CNC(C)(C)Cc1ccccc1
CHEMBL1201235,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(O)c3ccccc3
CHEMBL1201236,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12
CHEMBL1201239,CC(=O)NCc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I
CHEMBL1201242,CC(C)NCCCC1(C(=O)N)c2ccccc2c3ccccc13
CHEMBL1201243,CN(C)\C=N\c1c(I)cc(I)c(CCC(=O)O)c1I
CHEMBL1201244,CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N5CCOCC5)[N+]6(CC=C)CCCC6
CHEMBL1201245,CN(C)CCOC(c1ccccc1)c2ccc(Br)cc2
CHEMBL1201248,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]4(C)CCc5cc(OC)c(OC)cc5[C@H]4Cc6ccc(OC)c(OC)c6)cc1OC
CHEMBL1201250,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(=O)C
CHEMBL1201251,O[C@@H](CNCCCCc1ccc(O)cc1)c2ccc(O)c(O)c2
CHEMBL1201256,COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2
CHEMBL1201260,CN\C(=N/C)\NCc1ccccc1
CHEMBL1201261,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I
CHEMBL1201262,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
CHEMBL1201263,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
CHEMBL1201264,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3ccccc13
CHEMBL1201265,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14
CHEMBL1201266,OC(=O)C(=O)Nc1cc(cc(NC(=O)C(=O)O)c1Cl)C#N
CHEMBL1201269,CC(C)(N)Cc1ccc(Cl)cc1
CHEMBL1201270,C1N2CN3CN(CN1C3)C2
CHEMBL1201271,CC(C)(C)c1ccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)cc1
CHEMBL1201273,CC(Cc1ccc2OCOc2c1)NCC(O)c3ccc(O)c(O)c3
CHEMBL1201274,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1
CHEMBL1201281,O[C@@H]([C@@H](COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)c1ccc(cc1)[N+](=O)[O-]
CHEMBL1201284,C[C@@H](NCCCc1cccc(c1)C(F)(F)F)c2cccc3ccccc23
CHEMBL1201286,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)c2ccccc2
CHEMBL1201287,CN(C)CC[C@@H](c1ccc(Br)cc1)c2ccccn2
CHEMBL1201288,[O-][N+](=O)c1ccc(cc1)c2oc(\C=N\N3CC(=O)NC3=O)cc2
CHEMBL1201289,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl
CHEMBL1201291,CNC(=O)c1c(I)c(N(C)C(=O)C)c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c1I
CHEMBL1201293,CC(=O)NCCCS(=O)(=O)O
CHEMBL1201294,CCOC(=O)C1(CCN(CCC(C#N)(c2ccccc2)c3ccccc3)CC1)c4ccccc4
CHEMBL1201295,Cc1ccc(cc1)C(=O)Oc2ccc(cc2OC(=O)c3ccc(C)cc3)C(O)CNC(C)(C)C
CHEMBL1201300,CNC(=O)c1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I
CHEMBL1201302,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
CHEMBL1201303,CN(C)c1ccc2c(ccc(\C=C\c3cc(C)n(c3C)c4ccccc4)[n+]2C)c1
CHEMBL1201308,CC(C)NC(C)Cc1ccc(I)cc1
CHEMBL1201313,CN(C)CCC(O)(c1ccccc1)c2ccccc2Cl
CHEMBL1201314,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2C(=O)NC(=Nc12)N
CHEMBL1201317,OP(=O)(O)OCC(Cl)(Cl)Cl
CHEMBL1201319,C[C@H](N)[C@H](O)c1cccc(O)c1
CHEMBL1201320,COc1ccc2[nH]c(nc2c1)[S@@+]([O-])Cc3ncc(C)c(OC)c3C
CHEMBL1201321,OC(=O)C1(CCN(CCC(C#N)(c2ccccc2)c3ccccc3)CC1)c4ccccc4
CHEMBL1201322,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c2ncccn2
CHEMBL1201323,NCCc1cc[nH]n1
CHEMBL1201324,OC(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc2c(I)cc(I)c(C(=O)O)c2I
CHEMBL1201325,C[N+]1(C)CCN(CC(O)(C2CCCCC2)c3ccccc3)CC1
CHEMBL1201327,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I
CHEMBL1201328,CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1
CHEMBL1201329,O=C1N(Cc2ccccc2)C3C[S+]4CCCC4C3N1Cc5ccccc5
CHEMBL1201335,C[N+]1(C)CCC(C1)OC(=O)C(O)(C2CCCC2)c3ccccc3
CHEMBL1201336,OP(=O)(O)OCN1C(=O)NC(C1=O)(c2ccccc2)c3ccccc3
CHEMBL1201338,CN(C)CCOC(=O)C(c1ccccc1)C2(O)CCCC2
CHEMBL1201340,C[N+]1(C)CCC(=C(c2ccccc2)c3ccccc3)CC1
CHEMBL1201341,CCOP(=O)(OCC)SCC[N+](C)(C)C
CHEMBL1201342,CN1CCCC(CC2c3ccccc3Sc4ccccc24)C1
CHEMBL1201345,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O
CHEMBL1201346,OC(=O)CCNC(=O)c1ccc(cc1)\N=N\c2ccc(O)c(c2)C(=O)O
CHEMBL1201347,CCOC(=O)C1(CCN(CCc2ccc(N)cc2)CC1)c3ccccc3
CHEMBL1201348,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O
CHEMBL1201349,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2c3ccccc13)C4c5ccccc5c6ccccc46
CHEMBL1201352,CCC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(=O)C)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N5CCCCC5)[N+]6(CC=C)CCCCC6
